,ProdutoId,encodProdutoId,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,a0W3u000009PBevEAG,0.0,-0.011226342990994452,0.049289941787719734,-0.06737980246543884,0.1389758139848709,-0.05409502238035202,-0.06148475036025047,0.06238662451505661,0.06256960332393646,0.049300216138362885,0.05305144935846329,0.04141153767704964,0.0797378346323967,0.00775377731770277,0.02759316004812717,0.1944754421710968,0.2310828119516373,-0.05550749227404594,-0.2653583586215973,0.0028081040363758802,0.023364771157503128,-0.0595550574362278,0.009873778559267521,0.01657833345234394,-0.2987549304962158,0.0802513137459755,0.027296282351017002,-0.1241436004638672,0.005974781233817339,-0.020788757130503654,-0.037573974579572685,0.1549946814775467,-0.0546262264251709,-0.014258809387683868,0.02775123529136181,0.0010707322508096695,0.34395307302474976,-0.044499531388282776,0.021439529955387115,0.15252642333507538,0.01440718397498131,-0.022841686382889748,0.06311154365539551,0.16033172607421875,-0.2120730429887772,-0.584726095199585,0.07513760775327682,0.009318157099187374,0.03993292897939682,0.2326059192419052,-0.10628277063369752
1,a0W3u000009PBfAEAW,1.0,-0.009097293950617312,0.017656505107879642,-0.11730369925498962,-0.017073439434170726,0.004458426032215357,-0.01215373631566763,0.014605031348764896,-0.1488216370344162,0.2400209605693817,-0.005376269109547138,0.05003141984343529,-0.06318453699350357,-0.03351433202624321,0.06893884390592575,0.05657969787716865,0.1429961323738098,0.14467090368270874,0.001542137237265706,-0.018676290288567543,0.10867369174957277,-0.12721917033195496,0.006570971570909022,-0.015928996726870537,-0.2252576053142548,0.02254372648894787,0.0014293311396613715,0.04226921498775482,0.014451502822339538,-0.01091417856514454,0.016926400363445282,-0.02297287993133068,0.010535159148275852,0.0002526365278754384,0.05094713717699051,-0.014172147959470747,-0.09801818430423737,-0.2278553694486618,0.038981761783361435,0.27346786856651306,-0.01542025897651911,0.05520032346248627,-0.03726471588015556,0.038313012570142746,-0.1236242726445198,-0.579835057258606,0.3617999851703644,0.002936213742941618,-0.005116168409585953,0.13614217936992645,-0.3431820571422577
2,a0W3u000009PBjvEAG,2.0,-0.101708821952343,-0.006290963850915432,0.05367642641067505,-0.06568767875432968,0.0862417221069336,-0.014806440100073813,-0.03721040859818458,-0.02039775252342224,-0.08255454897880554,-0.02203692123293877,0.03201889619231224,0.0955670177936554,0.01519361697137356,-0.0020877844654023647,0.03404008969664574,0.015118272975087166,0.0114880483597517,-0.016638349741697308,0.0960121676325798,-0.025337887927889824,-0.007531415671110153,-0.00264277053065598,0.8231076598167419,0.033156294375658035,0.010365656577050686,0.056143805384635925,0.03997700661420822,0.01903824135661125,-0.2723230719566345,-0.08149730414152145,0.03430623933672905,0.04674169048666954,0.007757416460663079,-0.01679742895066738,0.028247544541954994,-0.39531344175338745,0.07961344718933105,0.002371191047132015,-0.020754287019371983,0.02796497568488121,0.03945176303386688,0.031738296151161194,0.002503111958503723,0.04152552410960197,-0.0599222332239151,-0.02335110865533352,0.034784067422151566,-0.016165373846888542,-0.02585960365831852,0.004313300829380751
3,a0W3u000009PBk5EAG,3.0,-0.036931272596120834,0.009025038219988346,-0.5040748715400696,-0.02279689349234104,-0.006670878734439611,0.004139583557844162,-0.03155319020152092,0.06806512922048569,-0.09465627372264862,0.3725574910640717,0.009426482021808624,0.24873708188533786,-0.013360433280467987,-0.027713468298316,0.019513752311468124,0.057710293680429466,-0.3449380695819855,0.13477306067943573,-0.035228248685598366,-0.01947746425867081,0.012652317062020302,0.02259514108300209,-0.002410541055724025,-0.005070250947028399,-0.07324250787496568,0.04176851361989975,-0.06635034829378128,0.04536612704396248,-0.008412308990955353,-0.04316652193665505,0.04205151647329329,0.05364720895886421,0.052021637558937066,0.02459889836609364,-0.014921052381396294,-0.023670854046940804,0.013338547199964523,-0.001117879641242325,-0.03770236670970917,-0.02409103885293007,0.013708097860217094,-0.014065728522837162,-0.16692987084388733,-0.01745783537626266,-0.5704177021980286,-0.0267088171094656,0.037496272474527366,0.026331739500164986,-0.028502831235527992,-0.020646724849939343
4,a0W3u000009PBkAEAW,4.0,0.07813749462366104,-0.03939322754740715,0.1810119599103928,0.05418113246560097,-0.08642862737178802,-0.014791134744882584,-0.008730852045118809,-0.08820875734090805,-0.028695667162537575,-0.026220206171274185,-0.08550303429365158,0.14534489810466766,0.03268659487366676,-0.04699530452489853,-0.028152918443083763,-0.0018168523674830797,-0.04012029245495796,-0.0006892827223055066,0.032790906727313995,0.06167897954583167,-0.01166626438498497,0.007036404218524694,0.009760204702615738,-0.05061153322458267,0.19448739290237427,-0.022255269810557362,-0.22261381149291992,-0.015494202263653278,0.018703334033489227,0.06636495143175125,0.0002059495309367776,-0.01706226728856564,-0.03159836307168007,0.016995316371321678,0.8184657692909241,-0.021557113155722615,0.040295489132404334,0.05841922760009765,-0.031088061630725864,0.044311076402664185,-0.03597542271018028,-0.021659046411514282,0.025041354820132256,0.031002076342701912,-0.32695525884628296,-0.03550305590033531,-0.09321452677249907,0.019010359421372414,0.04451952874660492,0.04932146519422531
5,a0W3u000009PBkBEAW,5.0,0.06567656248807907,0.03113479167222977,0.3390449285507202,0.013647502288222313,-0.05814080312848091,0.06746188551187515,0.04264519363641739,-0.011083075776696205,-0.004263919312506914,-0.09320182353258133,-0.00885924231261015,-0.8290525674819946,-0.09865404665470123,-0.0423712357878685,0.09110913425683977,-0.09888796508312224,-0.07011263817548752,-0.01076220255345106,0.05231205746531487,-0.001140496344305575,-0.016713758930563927,0.10275400429964067,0.09952013194561003,-0.05306263640522957,-0.0099403765052557,0.08016596734523773,-0.020817562937736508,-0.08533545583486557,0.10991643369197844,-0.05301851406693458,-0.06722545623779297,-0.016646865755319595,-0.026846235617995262,-0.05153703689575195,0.0576980821788311,0.014295499771833418,-0.1377563774585724,0.008045085705816746,-0.09183384478092194,-0.05144578218460083,-0.02883770503103733,0.0649445429444313,0.005940156988799572,-0.05802677571773529,0.06544238328933716,0.07925931364297867,0.06230375170707704,0.017966201528906822,0.07524134963750839,-0.11320937424898148
6,a0W3u000009PBkPEAW,6.0,-0.003821300342679024,0.039331186562776566,-0.03661862015724182,0.05378105118870735,0.044189851731061935,-0.06830757111310959,-0.2442023754119873,0.027993280440568924,-0.021191254258155826,0.041677873581647866,-0.023795504122972492,-0.3841058015823364,-0.0020155233796685934,-0.24367715418338776,0.03005548939108849,0.08786720037460327,0.0005607393686659634,0.025205401703715324,-0.06069586053490639,-0.12210513651371002,-0.1708357036113739,-0.02376309409737587,0.3907376229763031,0.03097103163599968,-0.04115268215537071,0.011681100353598595,-0.033752787858247764,0.02129188552498817,0.01593255251646042,-0.00941024161875248,0.008729779161512852,0.04358508065342903,0.020486805588006973,0.003903947770595551,0.055614344775676734,-0.0904162973165512,-0.04774414002895355,0.0250707920640707,0.084578737616539,-0.044865012168884284,0.00967263709753752,-0.004271750338375568,-0.6146251559257507,-0.03574438765645027,-0.18779256939888,0.016420215368270874,0.04370855167508125,-0.00831641536206007,0.03954126313328743,-0.2418829500675201
7,a0W3u000009PBkUEAW,7.0,0.009086051024496557,-0.16888746619224548,0.0009612149442546071,-0.07720057666301727,-0.008445787243545055,-0.017752217128872868,0.0065079210326075545,0.06628480553627014,0.09282130002975464,-0.15746936202049255,-0.0030346638523042198,-0.027548236772418026,0.07051164656877518,0.042351242154836655,-0.33876678347587585,-0.2292834222316742,0.12612242996692655,-0.0018978241132572293,0.05749056860804558,-0.026737852022051808,0.0185090359300375,-0.039798852056264884,-0.005621001124382019,-0.03865242004394531,-0.06915800273418428,-0.00970129668712616,-0.03350519761443138,-0.008302843198180199,0.007645245175808669,-0.059711743146181114,-0.038611453026533134,-0.011273331940174105,0.04016225412487984,-0.0014974995283409953,-0.03523096069693565,-0.07894498109817505,0.031650763005018234,0.8180689811706543,0.00630138348788023,0.034463848918676376,0.07006163150072098,0.008460654877126217,-0.03854116052389145,-0.038042321801185615,-0.056114625185728066,0.11976191401481627,0.010885167866945268,0.10668817162513733,0.007263901643455027,-0.01118649449199438
8,a0W3u000009PBlwEAG,8.0,-0.01872842386364937,0.09333717823028563,-0.1929171085357666,-0.11795293539762496,0.016621051356196404,-0.035950981080532074,0.06833784282207489,-0.10074657946825027,0.23187097907066345,0.003826617728918791,-0.0509263277053833,-0.10739061236381532,0.048597238957881934,0.015795152634382248,0.0978083461523056,0.13445480167865753,-0.04546447843313217,-0.05963268503546715,-0.0073273140005767345,0.005430061370134354,-0.1491243988275528,-0.006736094132065773,0.0038214479573071,-0.2680792808532715,0.05628590658307076,0.026803463697433468,-0.0009068674989975988,0.003469056216999889,0.0008328529656864702,-0.0317329540848732,-0.004134603776037693,0.02686962299048901,0.003991356585174799,0.008907204493880272,0.02539985068142414,-0.15094979107379913,-0.2735896110534668,0.02341489866375923,0.3657750189304352,0.0146810133010149,-0.03605938330292702,0.02622898668050766,0.1839395612478256,-0.1780795007944107,-0.3974389135837555,0.3079384863376617,-0.009211933240294456,0.019458044320344925,0.14494870603084564,-0.3808104395866394
9,a0W3u000009PBm6EAG,9.0,-0.02164357528090477,0.017043756321072582,-0.08838009089231491,0.0019762963056564327,-0.0044349380768835545,0.017741933465003967,0.0973888635635376,-0.1508466601371765,0.056845735758543015,-0.02013453096151352,0.06528983265161514,-0.20898304879665372,0.07639862596988678,0.15407557785511014,0.09081589430570602,-0.019685076549649242,0.11535395681858066,-0.08768773823976518,0.04801826551556587,0.03742353990674019,-0.013450921513140202,-0.09415961802005768,-0.0041229408234357825,-0.12161136418581008,-0.03888818994164467,-0.07642237842082977,0.06358856707811356,0.003806582652032375,-0.049566015601158135,0.010195087641477585,-0.09768743813037872,0.10240735113620758,-0.010908291675150394,0.027944188565015796,0.02426241897046566,-0.007322832010686397,-0.16642139852046967,0.00034903758205473423,0.1034940555691719,0.00843379832804203,0.01894823275506496,-0.03988504409790039,0.05204959213733673,-0.04950030893087387,-0.7305935621261597,0.3937928974628449,-0.027301432564854625,0.04895744845271111,0.16027633845806122,-0.1473456174135208
10,a0W3u000009PBsjEAG,10.0,0.28155478835105896,0.052747070789337165,-0.029436366632580764,-0.06033700704574585,0.01327743288129568,-0.03057768195867538,0.0011690323008224368,-0.0342346727848053,0.017640024423599243,-0.06303097307682037,-0.17649897933006287,-0.14430846273899078,0.04573030769824982,0.032592792063951485,0.10122885555028917,0.05896535888314248,-0.13176898658275604,0.002808709163218737,0.020293215289711952,-0.003063876181840897,0.07397352159023285,0.020818086341023445,-0.008151554502546787,0.2667601704597473,0.009329499676823616,0.00239136815071106,0.06919402629137039,0.003877220209687948,0.04210829362273216,0.0018938042921945453,-0.7852325439453125,0.0977243036031723,-0.014501722529530525,-0.03152884542942047,0.024643221870064732,-0.044925644993782037,-0.2013414949178696,-0.05903688818216324,0.12088356912136078,0.01528611686080694,-0.04677724093198776,-0.02838418073952198,-0.09926093369722366,0.03848114237189293,0.10767333209514618,0.09760920703411102,-0.06305786222219467,-0.029396684840321537,0.016272448003292084,0.083802729845047
11,a0W3u000009PByfEAG,11.0,-0.07448427379131317,0.010630371980369093,-0.038375116884708405,-0.04451937600970268,0.05837773159146309,0.0019837727304548025,0.041373945772647865,-0.09839532524347304,0.060194246470928185,0.0033743903040885925,-0.00020334924920462072,0.008228806778788567,-0.8394911885261536,0.007242381572723389,-0.004359347745776177,-0.01276471931487322,-0.0546627976000309,-0.004213272128254175,-0.07624947279691696,-0.07627595216035843,-0.03342640027403832,0.015062475576996803,0.015121945179998875,-0.04930632561445236,-0.0313701368868351,0.06349048018455505,0.03550848364830017,-0.051235437393188484,-0.0014217860298231244,-0.027627155184745792,-0.00758568663150072,0.020167203620076183,-0.046922456473112106,0.06332157552242279,0.08807919174432755,-0.3936782777309418,0.04242008924484253,0.03448094427585602,0.07174853980541229,0.04345881566405296,0.07721357047557831,0.012661912478506563,0.05231726914644241,0.041658051311969764,-0.21660462021827695,-0.0058718882501125344,0.013088156469166279,0.00017291468975599855,-0.03922954946756363,-0.019760487601161003
